0 14 27 32 3 0 0 1 29 24 22 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 48 46 40 -1 38 39 37 43 19 -1 44 23 49 50 42 51 26 -1 45 53 11 16 13 -1 -1 -1 -1 -1 -1 -1 -1 
0 14 27 32 3 0 0 1 29 24 22 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 48 46 40 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 11 16 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 27 32 3 0 0 1 29 24 22 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 48 46 40 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 11 16 14 -1 -1 -1 -1 -1 -1 -1 
0 0 27 32 3 0 0 1 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 48 46 40 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 11 -1 -1 -1 -1 -1 -1 -1 
0 0 27 32 3 0 0 2 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 48 46 40 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 27 32 3 0 0 2 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 0 32 3 0 0 2 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 34 -1 28 54 6 17 15 10 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 
0 0 32 34 3 0 0 2 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 6 17 15 10 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 
0 10 32 34 3 0 0 2 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 6 17 15 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 10 32 34 3 0 0 3 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 6 17 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
10 17 32 34 3 0 0 3 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 6 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
10 17 32 34 3 0 1 3 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 3 0 2 3 29 24 22 16 14 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 3 0 3 3 29 24 22 16 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 18 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 3 0 4 3 29 24 22 16 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 4 0 4 3 29 24 22 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 4 0 5 3 29 24 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 26 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 4 0 6 3 29 24 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 -1 45 53 48 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 4 0 6 3 29 24 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 48 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 32 34 4 0 6 3 29 24 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 48 -1 30 27 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 27 32 34 4 0 6 3 29 24 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 48 -1 30 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 27 32 34 4 0 7 3 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 48 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 -1 9 52 55 20 41 35 36 33 31 25 -1 21 5 47 -1 28 54 48 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 31 25 -1 9 52 55 20 41 35 36 33 -1 21 5 47 -1 28 54 48 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 46 40 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 31 25 -1 9 52 55 20 41 35 36 33 -1 21 5 47 -1 28 54 48 46 40 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 51 -1 45 53 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 31 25 -1 9 52 55 20 41 35 36 33 -1 21 5 47 -1 28 54 48 46 40 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 -1 45 53 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 31 25 -1 9 52 55 20 41 35 -1 21 5 47 -1 28 54 48 46 40 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 -1 45 53 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 -1 9 52 55 20 41 35 -1 21 5 47 -1 28 54 48 46 40 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 34 -1 9 52 55 20 41 35 -1 21 5 47 -1 28 54 48 -1 29 24 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 32 4 0 7 3 -1 9 52 55 20 41 35 29 24 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 17 27 4 0 7 3 32 -1 9 52 55 20 41 35 29 24 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 17 27 4 0 7 3 32 -1 9 52 55 20 41 35 29 24 -1 21 5 47 -1 28 54 48 46 40 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 17 27 4 0 7 3 32 29 24 -1 9 52 55 20 41 35 -1 21 5 47 -1 28 54 48 46 40 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 17 27 4 0 7 3 32 29 24 -1 9 52 55 20 41 35 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 35 4 0 7 3 32 29 24 -1 9 52 55 20 41 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 35 4 0 7 3 32 29 24 -1 9 52 55 20 -1 21 5 47 41 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 35 5 0 7 3 32 29 24 -1 9 52 55 -1 21 5 47 41 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 27 35 6 0 7 3 32 29 -1 9 52 55 -1 21 5 47 41 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 27 35 40 6 0 7 3 32 29 -1 9 52 55 -1 21 5 47 41 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 35 40 6 0 7 3 32 29 27 -1 9 52 55 -1 21 5 47 41 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 40 41 6 0 7 3 32 29 27 -1 9 52 55 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 35 41 6 0 7 3 32 29 27 -1 9 52 55 -1 21 5 47 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 47 6 0 7 3 32 29 27 -1 9 52 55 -1 21 5 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 47 6 1 7 3 32 29 27 -1 9 52 55 -1 21 -1 28 54 48 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 47 6 1 7 3 -1 9 52 55 -1 28 54 48 -1 32 29 27 21 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 35 41 6 1 7 3 47 -1 9 52 55 -1 28 54 48 -1 32 29 27 21 -1 34 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 35 41 6 1 8 3 -1 9 52 55 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 48 6 1 8 3 -1 9 52 55 -1 28 54 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 17 35 41 6 1 8 3 -1 9 52 55 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 55 6 1 8 3 -1 9 52 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 55 6 1 8 3 9 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 55 6 2 8 3 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 13 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
17 35 41 55 6 3 8 3 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 4 8 3 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 19 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 4 8 4 -1 28 54 48 -1 32 29 27 21 -1 38 39 37 43 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 5 8 4 -1 28 54 48 -1 32 29 27 -1 38 39 37 43 -1 44 23 49 50 42 36 33 31 25 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 6 8 4 -1 28 54 48 -1 32 29 27 -1 38 39 37 43 -1 44 23 49 50 42 36 33 31 -1 45 53 51 46 40 -1 47 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 6 8 4 -1 28 54 48 -1 32 29 27 -1 38 39 37 43 -1 44 23 49 50 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 35 41 55 6 6 8 4 28 54 48 -1 32 29 27 -1 38 39 37 -1 43 -1 44 23 49 50 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 41 55 6 6 8 4 28 54 48 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 50 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 41 55 6 6 8 4 28 54 48 46 40 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 50 -1 45 53 51 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 0 41 55 6 6 8 4 28 54 48 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 50 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 41 48 55 6 6 8 4 28 54 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 50 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
0 41 48 55 6 6 8 4 28 54 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 50 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
41 48 54 55 6 6 8 4 28 -1 32 29 27 -1 38 39 37 35 -1 43 -1 44 23 49 -1 45 53 51 46 40 -1 47 42 36 33 31 -1 52 50 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 
